cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,nb_prod_act,net_margin,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,offpeak_diff_dec_jan_energy,offpeak_diff_dec_jan_power,off_peak_peak_var_mean_diff,peak_mid_peak_var_mean_diff,off_peak_mid_peak_var_mean_diff,off_peak_peak_fix_mean_diff,peak_mid_peak_fix_mean_diff,off_peak_mid_peak_fix_mean_diff,off_peak_peak_var_max_monthly_diff,peak_mid_peak_var_max_monthly_diff,off_peak_mid_peak_var_max_monthly_diff,off_peak_peak_fix_max_monthly_diff,peak_mid_peak_fix_max_monthly_diff,off_peak_mid_peak_fix_max_monthly_diff,tenure,months_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_ldkssxwpmemidmecebumciepifcamkci,origin_lxidpiddsbxsbosboudacockeimpuepw
4.300204051252466,0.0,3.2676409823459154,3.300486787986029,3.2676409823459154,0.0,2.1183308740573024,0.0480181793124634,0.0416184595925479,1.6191632818997663,0,183.36,35.88,1,246.54,29.7,1.6784650022727336e-05,3.394407477272689e-06,2.1928734242424165e-06,0.0064343012662695,0.0023163484558568,0.001029488202603,0.0064510859162923,0.0064376956737468,0.0010316810760272,1.5857600238095322e-05,4.138228809523802e-06,6.94285714285615e-10,0.0,0.0,0.0,1.5857600238095322e-05,4.138228809523802e-06,6.94285714285615e-10,-0.0077939999999999,0.1629156000000051,0.020314,0.0289654166666666,0.0492794166666666,16.26983288,8.134914039999998,24.40474692,0.0225799999999999,0.03186,0.0544399999999999,16.29155496,8.14577508,24.43733004,3,-3,32,8,False,False,True,False,False,False,True,False
4.5439687656935615,0.0,2.8830933585756897,2.056333034951161,0.0,0.0,1.2111205412580492,0.0574508047754627,0.0,1.6562072696681427,0,0.0,7.8,1,9.51,10.39,9.43590615151514e-06,0.0,0.0,0.0076619301167455,0.0,0.0,0.007671366022897,0.0076619301167455,0.0,8.69029457142855e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090388984088571,0.0,0.0,-0.006249,0.1777787999999986,0.1471001666666666,0.0,0.1471001666666666,44.32619046,0.0,44.32619046,0.149555,0.0,0.149555,44.44470996,0.0,44.44470996,4,-9,4,2,False,False,True,False,False,False,False,True
4.112739022360173,0.0,0.0,3.118562312635603,0.0,0.0,2.085575969718504,0.0476404556343187,0.0417174949000962,1.6191632818997663,0,0.0,5.4,1,183.44,17.320999999999998,1.7820658333333288e-05,4.23198335606059e-06,7.711915151515119e-07,0.0040213494318,0.0014477568865025,0.0006434870077789,0.0040391700901333,0.004025581415156,0.000644258199294,1.8313741904761982e-05,4.443440476190458e-06,2.1710619047617756e-08,0.0063191237485712,0.0022751079771428,0.0010112832342857,0.006337437490476,0.002279551417619,0.0010113049449047,-0.010366,0.1629156000000051,0.0203402499999999,0.03021725,0.0505574999999999,16.237252359999996,8.118623780000004,24.35587614,0.022137,0.031942,0.054079,16.29155496,8.14577508,24.43733004,4,-10,1,1,False,False,False,False,True,False,True,False
3.940267391446012,0.0,2.8959747323590648,2.9319762735446058,2.8959747323590648,0.0,2.1151776655262493,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,74.94,42.76,1,102.75,27.0,1.6359509356060575e-05,2.6477320833333143e-06,2.4367993636363674e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.007254895117156,0.0072411833398833,0.0011606451534698,1.5176600238095196e-05,3.111169285714174e-06,1.276707999999988e-06,0.0037914742491423,0.0013650647862857,0.0006067699405715,0.0038066508493804,0.0013681759555714,0.0006080466485715,-0.007801,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258972359999998,8.129483780000001,24.38845614,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,5,-4,53,6,False,False,True,False,False,False,False,True
3.858597344994693,4.202188512266052,0.0,3.0296069558126097,0.0,0.0,0.0,0.0584404500830779,0.0,1.6656876995386676,1,0.0,14.32,2,102.68,12.5,5.232273174242385e-06,0.0,0.0,0.0064647595967453,0.0,0.0,0.0064699918699195,0.0064647595967453,0.0,4.698368666666672e-06,0.0,0.0,0.0090302081142854,0.0,0.0,0.0090349064829521,0.0,0.0,-0.004441,0.1777787999999986,0.1480410833333333,0.0,0.1480410833333333,44.31137546,0.0,44.31137546,0.149892,0.0,0.149892,44.44470996,0.0,44.44470996,7,-11,1,0,False,False,False,True,False,False,False,True
4.248488225577443,0.0,0.0,0.0,0.0,0.0,0.0,0.0002604985473903,0.0,0.0,0,0.0,19.88,1,219.37,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,7,-5,87,5,False,False,False,True,False,False,False,True
3.89867034296553,0.0,2.416640507338281,3.056874373461313,2.416640507338281,0.0,1.205204363948145,0.05866019181819,0.0,1.665659565509497,0,37.71,31.32,1,111.49,12.5,5.70971226515151e-06,0.0,0.0,0.004788720868712,0.0,0.0,0.0047944305809772,0.004788720868712,0.0,5.26487128571421e-06,0.0,0.0,0.0075251734285714,0.0,0.0,0.0075304382998572,0.0,0.0,-0.0056279999999999,0.1777787999999986,0.1436005833333333,0.0,0.1436005833333333,44.29656036,0.0,44.29656036,0.145509,0.0,0.145509,44.44470996,0.0,44.44470996,5,-1,0,12,True,False,False,False,False,False,False,True
4.110758008879888,0.0,0.0,2.8096337740459,0.0,0.0,1.236033147117636,0.0590750827851925,0.0,1.6562072696681427,0,0.0,21.52,1,66.23,13.2,4.001166969696951e-06,0.0,0.0,0.0086196859268398,0.0,0.0,0.0086236870938095,0.0086196859268398,0.0,4.070992619047616e-06,0.0,0.0,0.0045151040571428,0.0,0.0,0.0045191750497618,0.0,0.0,-0.0037669999999999,0.1777787999999986,0.1498553333333333,0.0,0.1498553333333333,44.35582026,0.0,44.35582026,0.152062,0.0,0.152062,44.44470996,0.0,44.44470996,6,-5,65,6,False,True,False,False,False,True,False,False
4.670125198959748,4.707706403979199,3.5700757053216043,3.6781604166068456,3.5700757053216043,0.0,2.114811073838064,0.047367169496106,0.0414412444627091,1.6191632818997663,1,368.66,10.0,2,547.65,30.0,2.1704469356060664e-05,5.016432568181954e-06,1.6811960606060597e-07,0.0,0.0,0.0,2.1704469356060664e-05,5.016432568181954e-06,1.6811960606060597e-07,1.7834860238095234e-05,3.7045922380953607e-06,2.602906666666665e-07,0.0,0.0,0.0,1.7834860238095234e-05,3.7045922380953607e-06,2.602906666666665e-07,-0.0098309999999999,0.0,0.0202673333333333,0.0302914166666666,0.0505587499999999,16.291554960000003,8.145775079999996,24.43733004,0.0222269999999999,0.032069,0.054296,16.29155496,8.14577508,24.43733004,7,-9,7,2,False,False,False,True,False,False,False,True
3.780173243642594,0.0,3.100025730107862,2.945965621947022,3.100025730107862,0.0,1.2382970678753935,0.0574508047754627,0.0,1.6562072696681427,0,179.78,12.36,1,70.85,10.392,1.1559270931817909e-05,0.0,0.0,0.0076619301167455,0.0,0.0,0.0076734893876773,0.0076619301167455,0.0,3.277065904761917e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090334851801904,0.0,0.0,-0.0069049999999999,0.1777787999999986,0.1466697499999999,0.0,0.1466697499999999,44.32619046,0.0,44.32619046,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,6,4,False,False,True,False,False,False,True,False
3.1528995963937474,2.583198773968623,0.0,0.0,0.0,0.0,2.560611930092995,0.0384027616335561,0.0359869586382237,1.779405041780668,1,0.0,0.12,2,0.0,41.5,8.904324810606029e-06,2.572824810606077e-06,0.0,0.0,0.0,0.0,8.904324810606029e-06,2.572824810606077e-06,0.0,7.995720238095227e-06,2.310291666666674e-06,0.0,0.0,0.0,0.0,7.995720238095227e-06,2.310291666666674e-06,0.0,-0.0057949999999999,0.0,0.0115303333333333,0.0268360833333333,0.0383664166666666,22.68277896,28.12295796,50.80573692,0.0126469999999999,0.028134,0.040781,22.68277896,28.12295796,50.80573692,8,-11,88,0,True,False,False,False,False,False,True,False
3.1746411926604483,4.046534182750969,0.0,2.3497048106562106,0.0,0.0,1.1749315935284426,0.0587683140289966,0.0,1.6562072696681427,1,0.0,13.56,3,24.54,11.4,4.024733719696758e-06,0.0,0.0,0.0064647692938031,0.0,0.0,0.0064687940275228,0.0064647692938031,0.0,3.7242018095236154e-06,0.0,0.0,0.0090302081142854,0.0,0.0,0.009033932316095,0.0,0.0,-0.0034229999999998,0.1777787999999986,0.1486115833333332,0.0,0.1486115833333332,44.31137536,0.0,44.31137536,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,74,3,True,False,False,False,False,False,True,False
2.598790506763115,0.0,1.6901960800285136,1.7772092581456849,1.6901960800285136,0.0,1.2410481506716444,0.0587683140289966,0.0,1.6562072696681427,0,7.05,15.72,1,5.41,13.2,3.573925787878575e-06,0.0,0.0,0.0076619430461661,0.0,0.0,0.007665516971954,0.0076619430461661,0.0,3.2826762857141104e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090334907905714,0.0,0.0,-0.0034229999999998,0.1777787999999986,0.1486981666666666,0.0,0.1486981666666666,44.32619036,0.0,44.32619036,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,74,4,True,False,False,False,False,False,True,False
3.5692568333286103,0.0,2.049218022670181,2.7376537363055085,2.049218022670181,0.0,1.232487866352986,0.0581108188222662,0.0,1.6562072696681427,0,16.0,19.48,1,49.93,13.856,5.079733696969455e-06,0.0,0.0,0.0083802421258029,0.0,0.0,0.0083853218594999,0.0083802421258029,0.0,2.786485952380912e-06,0.0,0.0,0.0075251734285712,0.0,0.0,0.0075279599145236,0.0,0.0,-0.0051639999999998,0.1777787999999986,0.1474783333333333,0.0,0.1474783333333333,44.34100536,0.0,44.34100536,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-6,7,5,True,False,False,False,False,True,False,False
4.7036266444145545,0.0,3.6200318951262975,3.736144618133848,3.6200318951262975,0.0,2.1242106834362176,0.0464647275362919,0.0405271824713193,1.6191632818997663,0,422.0,18.96,1,447.52,19.0,1.980599026515146e-05,4.772474810606066e-06,8.326496969696924e-07,0.0040214382914185,0.0014477177849105,0.0006434301266268,0.0040412442816837,0.0040262107662291,0.0006442627763238,1.9201312619047617e-05,4.714023476190476e-06,6.90571428571431e-08,0.0,0.0,0.0,1.9201312619047617e-05,4.714023476190476e-06,6.90571428571431e-08,-0.0101819999999999,0.1629156000000051,0.0203964999999999,0.03060275,0.0509992499999999,16.28069392,8.140344559999996,24.42103848,0.0222249999999999,0.0337429999999999,0.0558659999999999,16.29155496,8.14577508,24.43733004,6,-1,1,6,False,False,False,True,False,False,True,False
4.702533927585617,0.0,3.9792751475910233,2.9477522184045686,3.3378584290410944,0.0,2.1631017150439757,0.0478622281997394,0.0419438892097088,1.6226183463211574,0,211.53,33.32,1,114.13,32.0,1.7659600265151073e-05,4.608482083333368e-06,7.731818181818557e-10,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,1.7659603701514717e-05,4.608485519697011e-06,7.819789090870226e-10,1.5857600238094875e-05,4.138228809523824e-06,6.942857142855293e-10,0.0,0.0,0.0,1.5857600238094875e-05,4.138228809523824e-06,6.942857142855293e-10,-0.0081609999999999,3.600000006542814e-06,0.0204726666666665,0.0302264166666666,0.0506990833333332,16.22639236,8.11319378,24.33958614,0.0221359999999998,0.031941,0.0540769999999999,16.22639496,8.11319508,24.33959004,6,-11,59,0,True,False,False,False,False,True,False,False
3.962795369857233,0.0,0.0,3.134989453766453,0.0,0.0,1.177536499929862,0.0580010127803725,0.0,1.665659565509497,0,0.0,12.6,1,130.2,10.392,1.3915541090909373e-05,0.0006089452740833,0.0,0.1155969584441886,0.0,0.0,0.1156108739852795,0.116205903718272,0.0,9.632459619047844e-06,0.0010439061841428,0.0,0.1981663980251662,0.0,0.0,0.1981760304847852,0.0010439061841428,0.0,-0.0047979999999999,1.1777784000000011,0.1390974166666666,0.0071235833333333,0.1462209999999999,44.36507876,0.0,44.36507876,0.149555,0.085483,0.149555,45.44470956,0.0,45.44470956,7,-9,3,1,True,False,False,False,False,True,False,False
3.756864224060549,0.0,2.6541765418779604,3.021412593104228,2.6541765418779604,0.0,1.2734642726213463,0.0597549650241824,0.0,1.670309674454459,0,67.23,18.12,1,82.53,10.392,0.0002512433486287,0.0,0.0,0.0051174109050757,0.0,0.0,0.0053686542537045,0.0051174109050757,0.0,0.0003815665078095,0.0,0.0,0.0080416877142853,0.0,0.0,0.0084232542220948,0.0,0.0,-0.0401829999999999,0.1837787999999989,0.1831219166666666,0.0,0.1831219166666666,45.79156036,0.0,45.79156036,0.1919,0.0,0.1919,45.94470996,0.0,45.94470996,4,-9,14,2,False,False,True,False,False,False,False,True
4.210131168184136,0.0,3.1670217957902564,3.2374658195276336,3.1670217957902564,0.0,2.11634203918834,0.047367169496106,0.0414412444627091,1.6191632818997663,0,147.79,8.8,1,175.49,26.3,2.0584023840909256e-05,4.707328810606091e-06,2.4753808333333175e-07,0.0040213672041162,0.0014477490663953,0.0006434756325538,0.0040419512279571,0.0040260745329268,0.0006437231706371,1.676812480952381e-05,3.5248525714285884e-06,4.264495714285737e-07,0.0063191796059659,0.0022750834004927,0.0010112474875282,0.0063359477307755,0.0022786082530641,0.0010116739370996,-0.009328,0.1629156000000051,0.0201971666666666,0.030189,0.0503861666666666,16.237251840000003,8.11862352,24.35587536,0.022138,0.031941,0.054079,16.29155496,8.14577508,24.43733004,7,-8,7,2,False,False,True,False,False,False,False,True
3.677424437701248,0.0,2.862131379313037,2.4740267654153287,2.492760389026837,0.0,1.295347148333618,0.0587683140289966,0.0,1.6562072696681427,0,45.38,18.62,1,27.01,13.2,3.1067614772725324e-06,0.0,0.0,0.0083802906110285,0.0,0.0,0.0083833973725058,0.0083802906110285,0.0,2.789744999999832e-06,0.0,0.0,0.0075251734285712,0.0,0.0,0.0075279631735712,0.0,0.0,-0.0034229999999998,0.1777787999999986,0.1487847499999999,0.0,0.1487847499999999,44.34100505999999,0.0,44.34100505999999,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-6,75,5,False,False,True,False,False,False,True,False
1.7160033436347992,0.0,0.0,0.9304395947667,0.0,0.0,1.823148059810694,0.0587683140289966,0.0,1.6562072696681427,0,0.0,13.08,1,0.58,11.0,3.573925787878575e-06,0.0,0.0,0.0076619559755671,0.0,0.0,0.007665529901355,0.0076619559755671,0.0,3.2826762857141104e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090334907905714,0.0,0.0,-0.0034229999999998,0.1777787999999986,0.1486981666666666,0.0,0.1486981666666666,44.32619026,0.0,44.32619026,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,74,4,True,False,False,False,False,True,False,False
3.9990434996031623,0.0,3.520352504083318,3.1724920085086947,3.520352504083318,0.0,1.314077991779213,0.0588574471866463,0.0,1.6562072696681427,0,486.39,24.42,1,133.44,13.2,4.761161477272626e-06,0.0,0.0,0.0083801936403809,0.0,0.0,0.0083849548018582,0.0083801936403809,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0043469999999999,0.1777787999999986,0.14947825,0.0,0.14947825,44.37063546,0.0,44.37063546,0.151482,0.0,0.151482,44.44470996,0.0,44.44470996,3,-4,8,7,False,False,True,False,False,False,False,True
5.660560036945031,5.973263203020483,4.338994048444886,3.785424515125676,4.057513960106591,0.0,1.591064607026499,0.0663352448861184,0.0359869586382237,1.6562072696681427,1,1335.74,3.56,2,447.45,13.2,5.679116969696931e-06,1.5034329545454662e-07,0.0,3.490909143860595e-13,0.0,0.0,5.679117318787845e-06,1.5034364454546102e-07,0.0,5.099615238095237e-06,1.3500214285714418e-07,0.0,0.0,0.0,0.0,5.099615238095237e-06,1.3500214285714418e-07,0.0,-0.0046279999999999,-1.1999999998124622e-06,0.0813154166666666,0.08445525,0.1657706666666666,44.26693036,0.0,44.26693036,0.0829299999999999,0.084769,0.167699,44.26693116,0.0,44.26693116,6,-11,69,0,False,False,False,True,False,False,False,True
4.575095432014895,0.0,3.1690863574870227,3.207001176928917,3.1690863574870227,0.0,2.120672623282608,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,139.15,36.2,1,189.82,39.5,1.6359509356060575e-05,2.6477320833333143e-06,2.4367993636363674e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.007254895117156,0.0072411833398833,0.0011606451534698,1.5176600238095196e-05,3.111169285714174e-06,1.276707999999988e-06,0.0037914742491423,0.0013650647862857,0.0006067699405715,0.0038066508493804,0.0013681759555714,0.0006080466485715,-0.007801,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258972359999998,8.129483780000001,24.38845614,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,4,-5,25,6,False,True,False,False,False,True,False,False
4.107413497488149,0.0,0.0,3.278314513057744,0.0,0.0,1.2299376859079338,0.0582278133935646,0.0,1.6562072696681427,0,0.0,3.56,1,154.31,13.2,7.368437151515335e-06,0.0,0.0,0.004788720868712,0.0,0.0,0.0047960893058635,0.004788720868712,0.0,6.921600809523952e-06,0.0,0.0,0.0075251734285714,0.0,0.0,0.007532095029381,0.0,0.0,-0.0061910000000001,0.1777787999999986,0.1477546666666666,0.0,0.1477546666666666,44.29656036,0.0,44.29656036,0.149902,0.0,0.149902,44.44470996,0.0,44.44470996,4,-11,1,0,False,False,True,False,False,False,False,True
4.401900036760585,0.0,3.388633969351789,3.326917262307456,2.696356388733332,0.0,2.172982189505869,0.0474150653924318,0.0414886141620047,1.6191632818997663,0,48.83,5.0,1,312.8,15.01,3.11569924242423e-05,9.607130969696974e-06,1.3081420227271992e-06,0.0,0.0,0.0,3.11569924242423e-05,9.607130969696974e-06,1.3081420227271992e-06,3.0258600238095315e-05,9.543724238095256e-06,1.8852595714284972e-06,0.0,0.0,0.0,3.0258600238095315e-05,9.543724238095256e-06,1.8852595714284972e-06,-0.013196,0.0,0.0202653333333333,0.0302915833333334,0.0505569166666667,16.291554960000003,8.145775079999996,24.43733004,0.0222249999999999,0.0320690000000001,0.0542940000000001,16.29155496,8.14577508,24.43733004,4,-9,2,2,False,False,True,False,False,False,False,True
4.087994255099714,0.0,2.876217840591642,2.624838791190997,2.4456042032735974,0.0,2.116009679424738,0.0478622281997394,0.0419438892097088,1.624335749037216,0,27.21,31.2,1,53.84,20.0,1.7659600265151073e-05,4.608482083333368e-06,7.731818181818557e-10,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,1.7659603701514717e-05,4.608485519697011e-06,7.819789090870226e-10,1.5857600238094875e-05,4.138228809523824e-06,6.942857142855293e-10,0.0,0.0,0.0,1.5857600238094875e-05,4.138228809523824e-06,6.942857142855293e-10,-0.0081609999999999,3.600000006542814e-06,0.0204726666666665,0.0302264166666666,0.0506990833333332,16.22639236,8.11319378,24.33958614,0.0221359999999998,0.031941,0.0540769999999999,16.22639496,8.11319508,24.33959004,5,-11,47,0,False,False,True,False,False,False,False,True
4.832879182465842,0.0,3.767823498007517,3.664252628104886,3.592065670432248,0.0,2.122576275057187,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,387.46,10.83,1,506.98,22.5,1.801918478787896e-05,3.6199487878788178e-06,1.5070524545454446e-06,0.0,0.0,0.0,1.801918478787896e-05,3.6199487878788178e-06,1.5070524545454446e-06,1.6182407666666817e-05,3.3258602380952584e-06,2.1283262857142724e-06,0.0,0.0,0.0,1.6182407666666817e-05,3.3258602380952584e-06,2.1283262857142724e-06,-0.008298,0.0,0.0207596666666666,0.0297981666666666,0.0505578333333333,16.291554960000003,8.145775079999996,24.43733004,0.0226719999999999,0.031987,0.054659,16.29155496,8.14577508,24.43733004,7,-7,17,3,True,False,False,False,False,True,False,False
3.94255368033421,0.0,2.531478917042255,2.9385547475128604,2.531478917042255,0.0,1.9589459324939364,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,33.33,19.5,1,98.9,17.320999999999998,1.6444611174242435e-05,2.7590520833333404e-06,2.1628199696969702e-06,0.0064341946332547,0.0023163953769751,0.0010295564562153,0.006450639244429,0.0064369536853381,0.001031719276185,1.477540595238092e-05,2.586375000000015e-06,2.5683251428571457e-06,0.0075829484982856,0.0027301295725714,0.0012135398811428,0.007597723904238,0.0027327159475714,0.0012161082062856,-0.007801,0.1629156000000051,0.020616,0.02955475,0.05017075,16.24811236,8.12405378,24.37216614,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,6,-6,63,4,False,False,True,False,False,False,False,True
5.002589346548954,0.0,3.3188977146274867,3.3928340772355154,0.0,0.0,1.950608224784231,0.0468949370138509,0.0404769382671581,1.6191632818997663,0,0.0,19.95,1,457.67,41.5,2.1944134636363624e-05,5.6997311742424204e-06,1.1035159015151208e-06,0.0054288350608909,0.0019544659310116,0.0008686989258153,0.0054507791955272,0.0054345347920651,0.0008698024417168,1.971618457142855e-05,5.278330952380943e-06,1.93269223809522e-06,0.0075829484982853,0.0027301295725714,0.0012135398811429,0.0076026646828567,0.0027354079035238,0.001215472573381,-0.0089619999999999,0.1629156000000051,0.0206940833333333,0.0297048333333333,0.0503989166666667,16.242682359999996,8.121338780000002,24.36402114,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,7,-7,4,3,False,False,True,False,False,True,False,False
4.598319857304353,4.129528773858777,3.243781916093795,3.608579514826188,3.243781916093795,0.0,0.0,0.047571177130987,0.0411632381089315,1.6191632818997663,1,176.23,84.99,2,474.16,80.0,1.615979426515154e-05,2.941368696969665e-06,3.2379222651514877e-06,0.0,0.0,0.0,1.615979426515154e-05,2.941368696969665e-06,3.2379222651514877e-06,1.585760023809524e-05,4.1382288095238325e-06,6.942857142855293e-10,0.0,0.0,0.0,1.585760023809524e-05,4.1382288095238325e-06,6.942857142855293e-10,-0.007137,0.0,0.02042725,0.0291662499999999,0.0495935,16.291554960000003,8.145775079999996,24.43733004,0.022671,0.0319879999999999,0.054659,16.29155496,8.14577508,24.43733004,4,-4,1,7,False,False,True,False,False,False,False,True
4.326581618446525,0.0,3.220108088040055,3.0912377259014456,0.0,0.0,1.8591983615338772,0.0594475400969478,0.0,1.6562072696681427,0,0.0,37.56,1,128.42,15.0,6.073534151515051e-06,0.0,0.0,3.490909143860595e-13,0.0,0.0,6.073534500605965e-06,3.490909143860595e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0051499999999999,-1.1999999998124622e-06,0.1507578333333333,0.0,0.1507578333333333,44.26693036,0.0,44.26693036,0.153133,0.0,0.153133,44.26693116,0.0,44.26693116,6,-2,70,9,False,False,False,True,False,True,False,False
4.0024252646779015,0.0,0.0,2.82031313962107,0.0,0.0,1.250420002308894,0.0574508047754627,0.0,1.6562072696681427,0,0.0,15.72,1,54.59,13.2,9.562480878787744e-06,0.0,0.0,0.0076619430461661,0.0,0.0,0.0076715055270449,0.0076619430461661,0.0,3.277065904761917e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090334851801904,0.0,0.0,-0.0069049999999999,0.1777787999999986,0.1462821666666666,0.0,0.1462821666666666,44.32619036,0.0,44.32619036,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,6,4,True,False,False,False,False,True,False,False
4.330028013516616,0.0,3.4781334281005174,3.2439701604055893,3.267406418752904,0.0,1.3207692283386865,0.0590750827851925,0.0,1.6562072696681427,0,272.17,16.59,1,146.67,13.15,3.7625766287878606e-06,0.0,0.0,0.0083802421258029,0.0,0.0,0.0083840047024317,0.0083802421258029,0.0,3.378640238095238e-06,0.0,0.0,0.0075251734285712,0.0,0.0,0.0075285520688093,0.0,0.0,-0.0037669999999999,0.1777787999999986,0.1497974166666666,0.0,0.1497974166666666,44.34100536,0.0,44.34100536,0.151367,0.0,0.151367,44.44470996,0.0,44.44470996,3,-5,1,5,False,False,True,False,False,False,False,True
5.670645628252258,0.0,4.549677489710556,3.070259577400575,2.870403905279027,0.0,2.113609151073028,0.0493622465301055,0.042767221175498,1.6191632818997663,0,75.52,87.0,1,130.61,43.55,4.327508917424232e-05,4.293667106060605e-05,0.0004913950948106,1.0646350322212443,49.694320148365776,22.08636885163966,1.064678307310419,1.064677968892305,22.08686024673447,1.5857600238095268e-05,4.1382288095238325e-06,6.942857142828267e-10,0.0,0.0,0.0,1.5857600238095268e-05,4.1382288095238325e-06,6.942857142828267e-10,-0.006756,0.1629156000000051,0.0237385833333333,0.0350844166666667,0.058823,18.61197517,7.461529970000003,26.07350514,0.0605499999999999,0.085483,0.146033,44.26692996,8.14577508,44.26692996,4,-1,45,9,False,False,True,False,False,False,False,True
4.315592533791591,4.647353624901466,0.0,3.485428959845251,0.0,0.0,0.8976270912904415,0.0583504719049113,0.0,1.6562072696681427,1,0.0,32.64,3,264.07,14.49,5.060388787878875e-06,0.0,0.0,2.94545456505995e-13,0.0,0.0,5.060389082424332e-06,2.94545456505995e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.004111,-1.1999999998124622e-06,0.1476373333333333,0.0,0.1476373333333333,44.26693026,0.0,44.26693026,0.149555,0.0,0.149555,44.26693116,0.0,44.26693116,7,-1,81,10,False,False,True,False,False,False,True,False
4.232437009220555,0.0,2.9995654882259823,2.900236001094513,2.3541084391474008,0.0,1.1693804953119495,0.0594475400969478,0.0,1.6562072696681427,0,33.14,21.48,1,88.59,10.392,5.3957010606060655e-06,0.0,0.0,0.0076618913283488,0.0,0.0,0.0076672870294094,0.0076618913283488,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0045469999999999,0.1777787999999986,0.1512171666666666,0.0,0.1512171666666666,44.38545035999999,0.0,44.38545035999999,0.153133,0.0,0.153133,44.44470996,0.0,44.44470996,5,-3,55,8,False,False,True,False,False,False,False,True
3.646501750031612,0.0,0.0,1.6084190513172854,0.0,1.4913616938342726,0.0,0.0784916182201348,0.0,1.6749105204266346,0,0.0,33.65,2,3.33,13.2,0.0004752597960833,0.0,0.0,0.8731320032326292,0.0,0.0,0.8736072630287125,0.8731320032326292,0.0,0.000698448419238,0.0,0.0,1.1428576000000532,0.0,0.0,1.1435560484192913,0.0,0.0,0.0470089999999999,2.177779200000004,0.1640990833333333,0.0,0.1640990833333333,44.90026536,0.0,44.90026536,0.200142,0.0,0.200142,46.44471036,0.0,46.44471036,4,-8,3,9,False,False,True,False,False,False,False,True
